Bitvectors: 1000
Output for input file ./input/input2010.in
Bitvector: 10011101101110101000010000110101010100001010111011001001011001000100011111011000010010001101111011011111001000111000100101000 (length: 125)
RESULT name=benjamin_claus time=7 space=12480
Output comparisons: 500 (cs: 500, cpp: 501)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2011.in
Bitvector: 1110000000100010010011111000010011011010010010101011000010001011000101000010000000000011010111111000000 (length: 103)
RESULT name=benjamin_claus time=5 space=12480
Output comparisons: 412 (cs: 412, cpp: 413)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2012.in
Bitvector: 1110000011010110100001001001100011011000000001001001011010110110011111110100101011101110011111011100101111000001001110111001001101111101101110 (length: 142)
RESULT name=benjamin_claus time=7 space=17408
Output comparisons: 568 (cs: 568, cpp: 569)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2013.in
Bitvector: 0100101100011001101011111011111100111000001000111000010100011100011010011100010011010111101100100110111110001010000 (length: 115)
RESULT name=benjamin_claus time=6 space=10368
Output comparisons: 460 (cs: 460, cpp: 461)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2014.in
Bitvector: 000110010011111000111110110000111101001100001100011110001000011111000110010001110000110101110100101011110110 (length: 108)
RESULT name=benjamin_claus time=6 space=10368
Output comparisons: 432 (cs: 432, cpp: 433)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2015.in
Bitvector: 10010011000011111010001110111011000110110111101100101101110101000111011110111101001100011101110101111101111001110000 (length: 116)
RESULT name=benjamin_claus time=6 space=12480
Output comparisons: 464 (cs: 464, cpp: 465)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2016.in
Bitvector: 11010010011010001011001111110010011011110011001111110111110101001000001110111000110011001010000000110100000011010001000010100101110111110100001010 (length: 146)
RESULT name=benjamin_claus time=8 space=17408
Output comparisons: 584 (cs: 584, cpp: 585)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2017.in
Bitvector: 1011110100100110001101010001111000110001100000111100101000001011110111001111000100000001010111110000101000111010010000010000101 (length: 127)
RESULT name=benjamin_claus time=7 space=12480
Output comparisons: 508 (cs: 508, cpp: 509)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2018.in
Bitvector: 10010011000101000010111110111110100000110100110001011111000000000110110010010101001110011010111010101101100110000110100110010100100011 (length: 134)
RESULT name=benjamin_claus time=7 space=17408
Output comparisons: 536 (cs: 536, cpp: 537)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2019.in
Bitvector: 10010000100001100000100110000010001011011110100111011111101011010101000011101000101100001001011000010001000010110011101000 (length: 122)
RESULT name=benjamin_claus time=6 space=12480
Output comparisons: 488 (cs: 488, cpp: 489)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2020.in
Bitvector: 110111101101010100011100111001100101110001010010110010000010001011100010010011000101111111111110000101011111100010000011 (length: 120)
RESULT name=benjamin_claus time=6 space=10368
Output comparisons: 480 (cs: 480, cpp: 481)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2021.in
Bitvector: 01101000100010011011100101000111100100010110011100 (length: 50)
RESULT name=benjamin_claus time=3 space=7680
Output comparisons: 200 (cs: 200, cpp: 201)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2022.in
Bitvector: 0101010011101010000100001000100010001001110100011000101 (length: 55)
RESULT name=benjamin_claus time=3 space=7680
Output comparisons: 220 (cs: 220, cpp: 221)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2023.in
Bitvector: 01101100110010001011100110101110110111011100110100001 (length: 53)
RESULT name=benjamin_claus time=2 space=7680
Output comparisons: 212 (cs: 212, cpp: 213)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2024.in
Bitvector: 101011010001100100110000010100100001111001001001101010100000001000011100001001011100001001010100011110 (length: 102)
RESULT name=benjamin_claus time=5 space=10368
Output comparisons: 408 (cs: 408, cpp: 409)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2025.in
Bitvector: 000001001110 (length: 12)
RESULT name=benjamin_claus time=0 space=7680
Output comparisons: 48 (cs: 48, cpp: 49)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2026.in
Bitvector: 000110100001010001111100111011000100011010001111001101001110100011011100111010011000111110110110110101001 (length: 105)
RESULT name=benjamin_claus time=5 space=10368
Output comparisons: 420 (cs: 420, cpp: 421)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2027.in
Bitvector: 011001010111011110010111000101001111110011110110101001011010000000010000001010000011011111010001110110000001100 (length: 111)
RESULT name=benjamin_claus time=6 space=10368
Output comparisons: 444 (cs: 444, cpp: 445)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2028.in
Bitvector: 0000101101101100010010010111110010001010001111101 (length: 49)
RESULT name=benjamin_claus time=2 space=7680
Output comparisons: 196 (cs: 196, cpp: 197)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2029.in
Bitvector: 11101110111010110001011010101111110000000110110101001110111111001101001010110101010001110011011010010100110011100001100011000011010 (length: 131)
RESULT name=benjamin_claus time=7 space=15296
Output comparisons: 524 (cs: 524, cpp: 525)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2030.in
Bitvector: 00101110000101010101101001010100111000001101101000100001110001111111010110101 (length: 77)
RESULT name=benjamin_claus time=4 space=10368
Output comparisons: 308 (cs: 308, cpp: 309)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2031.in
Bitvector: 000111010100010010001100111010010101111111011001000 (length: 51)
RESULT name=benjamin_claus time=3 space=7680
Output comparisons: 204 (cs: 204, cpp: 205)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2032.in
Bitvector: 100111100101100110100001100111010011111011111100111100110001011100110001110011111101000000110001001011010100010110101000000 (length: 123)
RESULT name=benjamin_claus time=7 space=10368
Output comparisons: 492 (cs: 492, cpp: 493)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2033.in
Bitvector: 110001000101111010000101111010101001100100001100011011000101000001000111111000011100110011001011010001000010110100010110010101001001010 (length: 135)
RESULT name=benjamin_claus time=7 space=15296
Output comparisons: 540 (cs: 540, cpp: 541)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2034.in
Bitvector: 1100110001111000111011100 (length: 25)
RESULT name=benjamin_claus time=1 space=7680
Output comparisons: 100 (cs: 100, cpp: 101)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2035.in
Bitvector: 1000100001001011110011000111010111110001 (length: 40)
RESULT name=benjamin_claus time=2 space=7680
Output comparisons: 160 (cs: 160, cpp: 161)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2036.in
Bitvector: 1011100111110110110111100110000101000000011010100 (length: 49)
RESULT name=benjamin_claus time=2 space=7680
Output comparisons: 196 (cs: 196, cpp: 197)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2037.in
Bitvector: 0100100100101 (length: 13)
RESULT name=benjamin_claus time=0 space=7680
Output comparisons: 52 (cs: 52, cpp: 53)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2038.in
Bitvector: 0011101010000000100111110001001000000111100101001011011100010111110010011001101010010011011000000110001010010111011010 (length: 118)
RESULT name=benjamin_claus time=6 space=12480
Output comparisons: 472 (cs: 472, cpp: 473)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2039.in
Bitvector: 011110011010001011100001011011100011111110111101110100100001011110100000011111100010011001001101010110011 (length: 105)
RESULT name=benjamin_claus time=5 space=10368
Output comparisons: 420 (cs: 420, cpp: 421)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2040.in
Bitvector: 111101110000001111001111100000 (length: 30)
RESULT name=benjamin_claus time=1 space=7680
Output comparisons: 120 (cs: 120, cpp: 121)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2041.in
Bitvector: 10110100001100110100011000100111011100011100 (length: 44)
RESULT name=benjamin_claus time=2 space=7680
Output comparisons: 176 (cs: 176, cpp: 177)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2042.in
Bitvector: 1010111101011100000100110000101101100100100000 (length: 46)
RESULT name=benjamin_claus time=2 space=7680
Output comparisons: 184 (cs: 184, cpp: 185)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2043.in
Bitvector: 00111111001110001010001010110000000110010001001001101001110 (length: 59)
RESULT name=benjamin_claus time=3 space=7680
Output comparisons: 236 (cs: 236, cpp: 237)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2044.in
Bitvector: 10010010101101000011111100 (length: 26)
RESULT name=benjamin_claus time=1 space=7680
Output comparisons: 104 (cs: 104, cpp: 105)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2045.in
Bitvector: 101010100011010110101010100010001011101001000101010011100110110000110101111101000011100011000000 (length: 96)
RESULT name=benjamin_claus time=5 space=10368
Output comparisons: 384 (cs: 384, cpp: 385)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2046.in
Bitvector: 11001111000010111000100000100011010001101010011000000110111010100011110010101011111111101010010 (length: 95)
RESULT name=benjamin_claus time=5 space=10368
Output comparisons: 380 (cs: 380, cpp: 381)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2047.in
Bitvector: 0110110011110101010011111111111100110011001110000110000111011010010111111 (length: 73)
RESULT name=benjamin_claus time=4 space=10368
Output comparisons: 292 (cs: 292, cpp: 293)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2048.in
Bitvector: 0000000010001111011110011111010100001101000010010011111001000010011001000001101111000110111110000110010110100010001001111001110 (length: 127)
RESULT name=benjamin_claus time=7 space=12480
Output comparisons: 508 (cs: 508, cpp: 509)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2049.in
Bitvector: 110111011000011001110010100011010000110000011101110110011101101011011110100110111000101100011 (length: 93)
RESULT name=benjamin_claus time=4 space=10368
Output comparisons: 372 (cs: 372, cpp: 373)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2050.in
Bitvector: 101011111001101001111100110100000011100001100000110010001010110 (length: 63)
RESULT name=benjamin_claus time=3 space=7680
Output comparisons: 252 (cs: 252, cpp: 253)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2051.in
Bitvector: 1010111010100110000010101110001001100101010001001011000111001101001101010101001110001010001010101010110001110000011010000011100011101011 (length: 136)
RESULT name=benjamin_claus time=7 space=15296
Output comparisons: 544 (cs: 544, cpp: 545)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2052.in
Bitvector: 010100100100110110010101010011010110101011000001101011100010001111000010001110010001101110010010000011111110111011 (length: 114)
RESULT name=benjamin_claus time=6 space=10368
Output comparisons: 456 (cs: 456, cpp: 457)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2053.in
Bitvector: 11000001100110001111010010000000111001101001001100100 (length: 53)
RESULT name=benjamin_claus time=3 space=7680
Output comparisons: 212 (cs: 212, cpp: 213)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2054.in
Bitvector: 0111111000011000011111001111011001001011110000011110100011100100110010110101000011101010011101101000101111 (length: 106)
RESULT name=benjamin_claus time=5 space=10368
Output comparisons: 424 (cs: 424, cpp: 425)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2055.in
Bitvector: 1111010100000000011100001010001001011100101100111011000111000000100011 (length: 70)
RESULT name=benjamin_claus time=3 space=10368
Output comparisons: 280 (cs: 280, cpp: 281)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2056.in
Bitvector: 1110110011101010100110110000001110101010100001010110000000110110001100111110110101010001001011111100110000001100100101110101 (length: 124)
RESULT name=benjamin_claus time=7 space=10368
Output comparisons: 496 (cs: 496, cpp: 497)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2057.in
Bitvector: 101000011100011100000100100100000100101010011000111010111001111100010001110001110011100100110010010000100100011000110000100000000100101100000 (length: 141)
RESULT name=benjamin_claus time=8 space=15296
Output comparisons: 564 (cs: 564, cpp: 565)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2058.in
Bitvector: 10010000110000100001100010100100111110000001000101011011101001001011011101000101110101110011100100111010011000101 (length: 113)
RESULT name=benjamin_claus time=6 space=10368
Output comparisons: 452 (cs: 452, cpp: 453)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2059.in
Bitvector: 01110101001011010001011111001011110010001011100001110001 (length: 56)
RESULT name=benjamin_claus time=3 space=7680
Output comparisons: 224 (cs: 224, cpp: 225)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2060.in
Bitvector: 11010000011101111101110011011101000011001000110000000000100001101001000100101101101000100111000010001101010010011111101100011011110 (length: 131)
RESULT name=benjamin_claus time=7 space=15296
Output comparisons: 524 (cs: 524, cpp: 525)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2061.in
Bitvector: 111101100110011110100101100110110100101010101000001000111111100000100110000100111 (length: 81)
RESULT name=benjamin_claus time=4 space=10368
Output comparisons: 324 (cs: 324, cpp: 325)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2062.in
Bitvector: 10100010111100101111110011101100001101100001110001110101101110100 (length: 65)
RESULT name=benjamin_claus time=3 space=10368
Output comparisons: 260 (cs: 260, cpp: 261)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2063.in
Bitvector: 11011001011011111011011110111101011110110100101101100101000111000000111111110011011110111011111011000110111100011100101000011101100101 (length: 134)
RESULT name=benjamin_claus time=7 space=15296
Output comparisons: 536 (cs: 536, cpp: 537)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2064.in
Bitvector: 110100111110011010111100010111100001010010001111101100101000 (length: 60)
RESULT name=benjamin_claus time=3 space=7680
Output comparisons: 240 (cs: 240, cpp: 241)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2065.in
Bitvector: 01100100011000011101000001111001001101011011000101100000000001001101001100011100100010111000010100100100100010001110100 (length: 119)
RESULT name=benjamin_claus time=6 space=12480
Output comparisons: 476 (cs: 476, cpp: 477)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2066.in
Bitvector: 01000111001010011101001010100111 (length: 32)
RESULT name=benjamin_claus time=2 space=7680
Output comparisons: 128 (cs: 128, cpp: 129)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2067.in
Bitvector: 000110001100101011110100010001001000010001001100101101010100011110001001000101110101101010000100000100010000011101 (length: 114)
RESULT name=benjamin_claus time=6 space=12480
Output comparisons: 456 (cs: 456, cpp: 457)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2068.in
Bitvector: 110011001000101101010100001001110111100110001010110111 (length: 54)
RESULT name=benjamin_claus time=2 space=7680
Output comparisons: 216 (cs: 216, cpp: 217)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2069.in
Bitvector: 101010111001100010110000100111010011011000110110010101100110110000110111110011001101 (length: 84)
RESULT name=benjamin_claus time=4 space=10368
Output comparisons: 336 (cs: 336, cpp: 337)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2070.in
Bitvector: 1110001100010100111111011100110001000011011001101100000000010010111000001000101100111011111110111110001001101011101 (length: 115)
RESULT name=benjamin_claus time=6 space=10368
Output comparisons: 460 (cs: 460, cpp: 461)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2071.in
Bitvector: 010011001001111000110010101000000011000111101110100011001111 (length: 60)
RESULT name=benjamin_claus time=3 space=7680
Output comparisons: 240 (cs: 240, cpp: 241)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2072.in
Bitvector: 00011111111011111011000110111000011101100110101011100010011110011111011110101011000101111110011001100111000000101011010011101101000110111100001 (length: 143)
RESULT name=benjamin_claus time=8 space=15296
Output comparisons: 572 (cs: 572, cpp: 573)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2073.in
Bitvector: 11001101010101101011111111010011010001110001001010011000100001111101110001111111011 (length: 83)
RESULT name=benjamin_claus time=4 space=10368
Output comparisons: 332 (cs: 332, cpp: 333)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2074.in
Bitvector: 011101101110011100011111110010001111010010000001011001110111111001100000100010111101011011011 (length: 93)
RESULT name=benjamin_claus time=5 space=10368
Output comparisons: 372 (cs: 372, cpp: 373)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2075.in
Bitvector: 1110101100110001010110010110010000111000011001 (length: 46)
RESULT name=benjamin_claus time=2 space=7680
Output comparisons: 184 (cs: 184, cpp: 185)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2076.in
Bitvector: 1110100000111010101110110001100001111010110101 (length: 46)
RESULT name=benjamin_claus time=2 space=7680
Output comparisons: 184 (cs: 184, cpp: 185)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2077.in
Bitvector: 01100111000010000101100011000000011111000110110001010101100010101000100101001010010000100111101001111010111001100010011001101010001101111010 (length: 140)
RESULT name=benjamin_claus time=7 space=17408
Output comparisons: 560 (cs: 560, cpp: 561)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2078.in
Bitvector: 110100111001010011010101011101000101010010000000111110 (length: 54)
RESULT name=benjamin_claus time=3 space=7680
Output comparisons: 216 (cs: 216, cpp: 217)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2079.in
Bitvector: 011101000010101001100011100010000111101001001111011011010111001100001001100 (length: 75)
RESULT name=benjamin_claus time=4 space=10368
Output comparisons: 300 (cs: 300, cpp: 301)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2080.in
Bitvector: 1001000011100001101100000001101011110001101100001111100101101111000100100011111110101001110110010001101000001101000010101001100 (length: 127)
RESULT name=benjamin_claus time=7 space=12480
Output comparisons: 508 (cs: 508, cpp: 509)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2081.in
Bitvector: 00100011000110011111110011110011010101000110001011110011110010111010100101101011011111101010010000001110110001010101010111100101010011 (length: 134)
RESULT name=benjamin_claus time=7 space=15296
Output comparisons: 536 (cs: 536, cpp: 537)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2082.in
Bitvector: 110011000000101111011001100111000101101000110101001101000000101110000 (length: 69)
RESULT name=benjamin_claus time=3 space=10368
Output comparisons: 276 (cs: 276, cpp: 277)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2083.in
Bitvector: 00000101000000110010010001011010110110010011101011000111001010111111111010001001101011100111101110011111110 (length: 107)
RESULT name=benjamin_claus time=6 space=10368
Output comparisons: 428 (cs: 428, cpp: 429)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2084.in
Bitvector: 01011100010010000100111101110011100111110111111000010100011111101111001010100100 (length: 80)
RESULT name=benjamin_claus time=4 space=10368
Output comparisons: 320 (cs: 320, cpp: 321)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2085.in
Bitvector: 0011010001101100111001011110101100000001000010010111010111001010100000110011010100101110001001010001010010111111100100111100011001100 (length: 133)
RESULT name=benjamin_claus time=7 space=15296
Output comparisons: 532 (cs: 532, cpp: 533)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2086.in
Bitvector: 1011101111001111110000110000000100100011001001100100101001000000110010 (length: 70)
RESULT name=benjamin_claus time=4 space=10368
Output comparisons: 280 (cs: 280, cpp: 281)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input2087.in
Bitvector: 01100010111011100000010001001110010010100010000110001010101001 (length: 62)
RESULT name=benjamin_claus time=3 space=7680
Output comparisons: 248 (cs: 248, cpp: 249)
   Query            Expected (C#)        Returned (C++)

