Bitvectors: 1000
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input766.in
Bitvector: 000010001101001101011000110101 (length: 30)
RESULT name=benjamin_claus time=1 space=7680
Output comparisons: 120 (cs: 120, cpp: 121)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input767.in
Bitvector: 01011010110111100101101100110011101101110001000001111111 (length: 56)
RESULT name=benjamin_claus time=3 space=7680
Output comparisons: 224 (cs: 224, cpp: 225)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input768.in
Bitvector: 10100110000101000011011011101101001000101100010100000110100101011000 (length: 68)
RESULT name=benjamin_claus time=3 space=10368
Output comparisons: 272 (cs: 272, cpp: 273)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input769.in
Bitvector: 01000100101110001110000110000011110001110000100101000000100110010101 (length: 68)
RESULT name=benjamin_claus time=3 space=10368
Output comparisons: 272 (cs: 272, cpp: 273)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input770.in
Bitvector: 1000110000001000000000000000010101110000101000001000000011010001110011111101000010001111000100001101110111111011 (length: 112)
RESULT name=benjamin_claus time=6 space=12480
Output comparisons: 448 (cs: 448, cpp: 449)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input771.in
Bitvector: 1011101011100000110101000101101101001000101000011101011011111011110000110010111011 (length: 82)
RESULT name=benjamin_claus time=4 space=10368
Output comparisons: 328 (cs: 328, cpp: 329)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input772.in
Bitvector: 110111001110010101010000111101001000100010010010011110010001100011001000011111111111000110000110010101000011001111000011100001 (length: 126)
RESULT name=benjamin_claus time=7 space=12480
Output comparisons: 504 (cs: 504, cpp: 505)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input773.in
Bitvector: 00100100011000100001000011010111111000010011001001100000001011101000110011001000100000000010010 (length: 95)
RESULT name=benjamin_claus time=5 space=10368
Output comparisons: 380 (cs: 380, cpp: 381)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input774.in
Bitvector: 101001010011100000011011010110001101000100111111001001 (length: 54)
RESULT name=benjamin_claus time=2 space=7680
Output comparisons: 216 (cs: 216, cpp: 217)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input775.in
Bitvector: 000100011001 (length: 12)
RESULT name=benjamin_claus time=0 space=7680
Output comparisons: 48 (cs: 48, cpp: 49)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input776.in
Bitvector: 0110001000010001110011 (length: 22)
RESULT name=benjamin_claus time=1 space=7680
Output comparisons: 88 (cs: 88, cpp: 89)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input777.in
Bitvector: 10010011110111011111110011010010001101011011110110001 (length: 53)
RESULT name=benjamin_claus time=2 space=7680
Output comparisons: 212 (cs: 212, cpp: 213)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input778.in
Bitvector: 010101000110011001011111111001100101100001110100101111010110111000001100010110101111000001000111011011101000101011 (length: 114)
RESULT name=benjamin_claus time=6 space=10368
Output comparisons: 456 (cs: 456, cpp: 457)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input779.in
Bitvector: 000000010000100001110100001101110010001111111010101111 (length: 54)
RESULT name=benjamin_claus time=3 space=7680
Output comparisons: 216 (cs: 216, cpp: 217)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input780.in
Bitvector: 00100110010000101111110011111011100001001011111101100100101001011100000110010110001000010001000111011110010100100001101101110110100010110110 (length: 140)
RESULT name=benjamin_claus time=7 space=17408
Output comparisons: 560 (cs: 560, cpp: 561)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input781.in
Bitvector: 1001111011001010000101101000000010000001000101000000101 (length: 55)
RESULT name=benjamin_claus time=3 space=7680
Output comparisons: 220 (cs: 220, cpp: 221)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input782.in
Bitvector: 1100101011101001110101110011111000110001011111100000000010101100100110001000010001001011110101011 (length: 97)
RESULT name=benjamin_claus time=5 space=10368
Output comparisons: 388 (cs: 388, cpp: 389)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input783.in
Bitvector: 1110011111000001010101000111100010110111011110001011010111111100010011 (length: 70)
RESULT name=benjamin_claus time=4 space=10368
Output comparisons: 280 (cs: 280, cpp: 281)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input784.in
Bitvector: 110101110111100001111010000011111100111010111000000010111111110001 (length: 66)
RESULT name=benjamin_claus time=4 space=10368
Output comparisons: 264 (cs: 264, cpp: 265)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input785.in
Bitvector: 101010111110101000000100110010111011101101101011000101110011001000000110110000101110110110100101110100010010010010011 (length: 117)
RESULT name=benjamin_claus time=6 space=10368
Output comparisons: 468 (cs: 468, cpp: 469)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input786.in
Bitvector: 0100001101001000011000110001001110101000011111110011000100 (length: 58)
RESULT name=benjamin_claus time=3 space=7680
Output comparisons: 232 (cs: 232, cpp: 233)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input787.in
Bitvector: 111000000111011111010010010001010110111010000010001010010101100101000010111110101111110111110010101110111111 (length: 108)
RESULT name=benjamin_claus time=6 space=10368
Output comparisons: 432 (cs: 432, cpp: 433)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input788.in
Bitvector: 01110100110011100101111001101000010010100000100000001 (length: 53)
RESULT name=benjamin_claus time=2 space=7680
Output comparisons: 212 (cs: 212, cpp: 213)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input789.in
Bitvector: 0110100100001010111101000001100010011110101110001000010100011101010100100100 (length: 76)
RESULT name=benjamin_claus time=4 space=10368
Output comparisons: 304 (cs: 304, cpp: 305)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input790.in
Bitvector: 1010000001101110100001101100100011101110 (length: 40)
RESULT name=benjamin_claus time=2 space=7680
Output comparisons: 160 (cs: 160, cpp: 161)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input791.in
Bitvector: 0111001011101110011110111111011010010010001110010111101011001011101111110 (length: 73)
RESULT name=benjamin_claus time=4 space=10368
Output comparisons: 292 (cs: 292, cpp: 293)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input792.in
Bitvector: 11001010100111110010111111000010110110001111011 (length: 47)
RESULT name=benjamin_claus time=2 space=7680
Output comparisons: 188 (cs: 188, cpp: 189)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input793.in
Bitvector: 0100111001010010011110110111000110110101111111010000101010101111111010001100001101001101100001010000100 (length: 103)
RESULT name=benjamin_claus time=5 space=10368
Output comparisons: 412 (cs: 412, cpp: 413)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input794.in
Bitvector: 1010010101110010011011111001001010 (length: 34)
RESULT name=benjamin_claus time=1 space=7680
Output comparisons: 136 (cs: 136, cpp: 137)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input795.in
Bitvector: 11000110011110101011011000110111101000101111101001110000101000100111110110011100100111100100001011011100 (length: 104)
RESULT name=benjamin_claus time=6 space=10368
Output comparisons: 416 (cs: 416, cpp: 417)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input796.in
Bitvector: 1010011110100010100011110101011111101100100011001111010011100011 (length: 64)
RESULT name=benjamin_claus time=3 space=7680
Output comparisons: 256 (cs: 256, cpp: 257)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input797.in
Bitvector: 110001000011110110000110011101001111011111101001101011001011011011101010000001 (length: 78)
RESULT name=benjamin_claus time=4 space=10368
Output comparisons: 312 (cs: 312, cpp: 313)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input798.in
Bitvector: 00110111111011100010100100100000111000010111111110111010111100011000011111001010111100111000001001011101011110001000000111011 (length: 125)
RESULT name=benjamin_claus time=7 space=12480
Output comparisons: 500 (cs: 500, cpp: 501)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input799.in
Bitvector: 1010011110101000001101011011100011011111101011011101010001111000100001011010101001000110010101010110111101110100001010 (length: 118)
RESULT name=benjamin_claus time=6 space=10368
Output comparisons: 472 (cs: 472, cpp: 473)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input800.in
Bitvector: 0001101001101111010001001 (length: 25)
RESULT name=benjamin_claus time=1 space=7680
Output comparisons: 100 (cs: 100, cpp: 101)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input801.in
Bitvector: 0011110010000010100100110101000101101011110000000110010100001001100100111010 (length: 76)
RESULT name=benjamin_claus time=4 space=10368
Output comparisons: 304 (cs: 304, cpp: 305)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input802.in
Bitvector: 1101011101100100101011110110011110001100000111001111001100000101000110100011 (length: 76)
RESULT name=benjamin_claus time=4 space=10368
Output comparisons: 304 (cs: 304, cpp: 305)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input803.in
Bitvector: 1000111110001110110100111 (length: 25)
RESULT name=benjamin_claus time=1 space=7680
Output comparisons: 100 (cs: 100, cpp: 101)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input804.in
Bitvector: 001001110000100011011100000111 (length: 30)
RESULT name=benjamin_claus time=1 space=7680
Output comparisons: 120 (cs: 120, cpp: 121)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input805.in
Bitvector: 01010110001110101100101110110101010100010001100000110010110011111110001001000000000001100100110110000101011111011000011111 (length: 122)
RESULT name=benjamin_claus time=7 space=12480
Output comparisons: 488 (cs: 488, cpp: 489)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input806.in
Bitvector: 1110000100100101101111010101001100010000011001110110011100100110100011101001 (length: 76)
RESULT name=benjamin_claus time=4 space=10368
Output comparisons: 304 (cs: 304, cpp: 305)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input807.in
Bitvector: 01010011111 (length: 11)
RESULT name=benjamin_claus time=0 space=7680
Output comparisons: 44 (cs: 44, cpp: 45)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input808.in
Bitvector: 011101011111101111111001001110010001011110100010 (length: 48)
RESULT name=benjamin_claus time=2 space=7680
Output comparisons: 192 (cs: 192, cpp: 193)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input809.in
Bitvector: 1011010100101000100010110011001001001110100 (length: 43)
RESULT name=benjamin_claus time=2 space=7680
Output comparisons: 172 (cs: 172, cpp: 173)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input810.in
Bitvector: 11110011111011000111001011110111110010110110011010010010011000011100010111101111100001011001100010000 (length: 101)
RESULT name=benjamin_claus time=5 space=10368
Output comparisons: 404 (cs: 404, cpp: 405)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input811.in
Bitvector: 100010001110110100011010010000001001001111010000101010000101011001000111001110100100011111110010101100110111101001101101011010011000011 (length: 135)
RESULT name=benjamin_claus time=7 space=17408
Output comparisons: 540 (cs: 540, cpp: 541)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input812.in
Bitvector: 01111110100101111110101011011101111001000110011010001001111000110011011000100111001000010010110100100101110100010011000010011110101 (length: 131)
RESULT name=benjamin_claus time=7 space=15296
Output comparisons: 524 (cs: 524, cpp: 525)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input813.in
Bitvector: 0111000101 (length: 10)
RESULT name=benjamin_claus time=0 space=7680
Output comparisons: 40 (cs: 40, cpp: 41)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input814.in
Bitvector: 110101111111010 (length: 15)
RESULT name=benjamin_claus time=0 space=7680
Output comparisons: 60 (cs: 60, cpp: 61)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input815.in
Bitvector: 001110111011110101001010101101110011011011011011100000111011000010000001100 (length: 75)
RESULT name=benjamin_claus time=4 space=10368
Output comparisons: 300 (cs: 300, cpp: 301)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input816.in
Bitvector: 00010010111100010111101100110001000 (length: 35)
RESULT name=benjamin_claus time=2 space=7680
Output comparisons: 140 (cs: 140, cpp: 141)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input817.in
Bitvector: 111101010001111000010110111001001000001 (length: 39)
RESULT name=benjamin_claus time=2 space=7680
Output comparisons: 156 (cs: 156, cpp: 157)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input818.in
Bitvector: 11100101010111111001011100111001111101111010001010001001 (length: 56)
RESULT name=benjamin_claus time=3 space=7680
Output comparisons: 224 (cs: 224, cpp: 225)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input819.in
Bitvector: 11000101111011101111110100 (length: 26)
RESULT name=benjamin_claus time=1 space=7680
Output comparisons: 104 (cs: 104, cpp: 105)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input820.in
Bitvector: 00100000001000010111101111101110001100111111011100110011011111011000010001110010011010100110000111000000001 (length: 107)
RESULT name=benjamin_claus time=5 space=10368
Output comparisons: 428 (cs: 428, cpp: 429)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input821.in
Bitvector: 011110011011110010011011010000001101011011001000000011 (length: 54)
RESULT name=benjamin_claus time=3 space=7680
Output comparisons: 216 (cs: 216, cpp: 217)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input822.in
Bitvector: 0101100101000110000110001100000010101010011101100000110000000001110011000010 (length: 76)
RESULT name=benjamin_claus time=4 space=10368
Output comparisons: 304 (cs: 304, cpp: 305)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input823.in
Bitvector: 100000100010001010011111111111101111000001101111001110100101100110 (length: 66)
RESULT name=benjamin_claus time=4 space=10368
Output comparisons: 264 (cs: 264, cpp: 265)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input824.in
Bitvector: 00101111101010101010101100000011100111100111101110110001111110111101101010100000 (length: 80)
RESULT name=benjamin_claus time=4 space=10368
Output comparisons: 320 (cs: 320, cpp: 321)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input825.in
Bitvector: 0011100110100001100001010001000101010010000110000011011000110100000011000110110101111101101011110010000000 (length: 106)
RESULT name=benjamin_claus time=5 space=10368
Output comparisons: 424 (cs: 424, cpp: 425)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input826.in
Bitvector: 10001010101110001001101001001010001001100011011110000001010100101001011010111111110110110110101000001111101111100100101101101000111001110010111011 (length: 146)
RESULT name=benjamin_claus time=8 space=17408
Output comparisons: 584 (cs: 584, cpp: 585)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input827.in
Bitvector: 000100010000001100101111101100010011010001000011001111 (length: 54)
RESULT name=benjamin_claus time=3 space=7680
Output comparisons: 216 (cs: 216, cpp: 217)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input828.in
Bitvector: 100000100010110010110111111111101111101110101101101001111001001000110110100 (length: 75)
RESULT name=benjamin_claus time=4 space=10368
Output comparisons: 300 (cs: 300, cpp: 301)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input829.in
Bitvector: 11101110101010011100100110110001101011001110000001011001010010111011010111100110010101011000111100111110000 (length: 107)
RESULT name=benjamin_claus time=5 space=10368
Output comparisons: 428 (cs: 428, cpp: 429)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input830.in
Bitvector: 11010010001010111011100001110101111010001000101100011110100100111101000110001110011010111000110100100111111100100101001010011100111001010 (length: 137)
RESULT name=benjamin_claus time=7 space=17408
Output comparisons: 548 (cs: 548, cpp: 549)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input831.in
Bitvector: 000011111011101101001011001110110010111100100111010100010010 (length: 60)
RESULT name=benjamin_claus time=3 space=7680
Output comparisons: 240 (cs: 240, cpp: 241)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input832.in
Bitvector: 10011110001001101011111010101101001010011000111001111101101 (length: 59)
RESULT name=benjamin_claus time=3 space=7680
Output comparisons: 236 (cs: 236, cpp: 237)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input833.in
Bitvector: 0001001100100111001111010111111110011010111010000100110000010110110010111000110011100101010000110010000101011101101100111001011010000 (length: 133)
RESULT name=benjamin_claus time=7 space=17408
Output comparisons: 532 (cs: 532, cpp: 533)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input834.in
Bitvector: 0000000111110000010001110100000010100111111011000010000101101001000 (length: 67)
RESULT name=benjamin_claus time=4 space=10368
Output comparisons: 268 (cs: 268, cpp: 269)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input835.in
Bitvector: 0001011100000011011100000101000111110110110100 (length: 46)
RESULT name=benjamin_claus time=2 space=7680
Output comparisons: 184 (cs: 184, cpp: 185)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input836.in
Bitvector: 01010000110001001011010010000000110110010011111000011 (length: 53)
RESULT name=benjamin_claus time=3 space=7680
Output comparisons: 212 (cs: 212, cpp: 213)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input837.in
Bitvector: 001010010000010111 (length: 18)
RESULT name=benjamin_claus time=0 space=7680
Output comparisons: 72 (cs: 72, cpp: 73)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input838.in
Bitvector: 11001111110100111110100110101001101101011101001011010011100000101000011 (length: 71)
RESULT name=benjamin_claus time=4 space=10368
Output comparisons: 284 (cs: 284, cpp: 285)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input839.in
Bitvector: 001101100100100101011001101011111111110110111011101110000010101000000001100100000011110010101001110000 (length: 102)
RESULT name=benjamin_claus time=5 space=10368
Output comparisons: 408 (cs: 408, cpp: 409)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input840.in
Bitvector: 1010010110101010110110101000111010100001100001010111010110001001101000011010000100010110110111100011011101110010010000000001110101101110 (length: 136)
RESULT name=benjamin_claus time=7 space=17408
Output comparisons: 544 (cs: 544, cpp: 545)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input841.in
Bitvector: 0001100000010111010011001010011101101110111001101111011110100101001101001000000011100011001000111110100001001111011110100011110001010 (length: 133)
RESULT name=benjamin_claus time=7 space=17408
Output comparisons: 532 (cs: 532, cpp: 533)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input842.in
Bitvector: 1000001100010101011010 (length: 22)
RESULT name=benjamin_claus time=1 space=7680
Output comparisons: 88 (cs: 88, cpp: 89)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input843.in
Bitvector: 101101000111011000010111001011010110000100100011101001001101001001111100110111010011010001101111101100100010001000111100100001111001011101101100 (length: 144)
RESULT name=benjamin_claus time=7 space=17408
Output comparisons: 576 (cs: 576, cpp: 577)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input844.in
Bitvector: 10000011110100001001111000101101001101111000001011011001 (length: 56)
RESULT name=benjamin_claus time=3 space=7680
Output comparisons: 224 (cs: 224, cpp: 225)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input845.in
Bitvector: 01100001001101010111000101001001000010010000001001011010010010101110 (length: 68)
RESULT name=benjamin_claus time=3 space=10368
Output comparisons: 272 (cs: 272, cpp: 273)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
